,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
210,210,LUCKI,,More Than Ever 2*,BrentRambo & Ccured," (GOONTEX) How you gon'— (BrentRambo), ooh, ooh How you gon' turn 'round my lifestyle? You couldn't even fathom that shit Man, ayy  I got more money than ever I sip lean, no scary levels  on the Wraith, I'm from the devil  bitch, told 'em, ""I can't chew"" I just thought about it in the stu' I don't know, every time she come ""How you do, who the fuck is you?"" Quit thinkin' that you  like her What you sayin' ain't feelin' true Why you wastin' it, you know at all I got skeletons in my room It feel  in my closet I want the new shit comin' soon  pray for me on call, shit I got more money than ever I just caught up from bein' American I got stupid, that was my temper Likе my mama, pray for Bella I got sink up, racking rentals Shit, I'm foreign, my own planеt Thousand dollars, financial denims I just rack it again with a pillow BBL in a SVR Harbor your kid from the truck, voilà Won't be the same game in LA I should've gave my heart to God It cross my mind, but you still gon' pay In the timer, song got a day With my slimes, they know I'm straight ...You might also likeEmbed",0.126,0.828,0.046,-0.9384
211,211,LUCKI,​s*x m*ney dr*gs,Mubu,Bhristo & ThankYouWill & ​niketaz & Kavi (Producer),"Me, I want what's coming to me Oh well, what's comin' to you, Tony? The world, Chico Ayy, okay Uh, ayy Okay Uh, look  My young niggas run Telegram I'm up off sixty milligrams I jus' fucked but she been a fan No two-hand touch, play kill a man Real deal junkie, but a businessman I sealed the deal with a seal in hand I turnt her out to Chanel and Marni I cash her out before saying I'm sorry I took a lot but I feel it hardly, shit  Everything go my way Ridin' in the track like a date Know I look sleepy, but I can't stay Look like he eatin', but he in the way Part of me wanna forget it and part of me wanna get you out the way I got two hundred in jewelry and don't got a pendant, I barely be wеarin' a chain My baby know how I'm livin', she know how I'm gifted, she said I'm gon' throw it away Shе say she sick of the bag, she want somethin' fast She know that I'm finna' ignore her I took out sixty in cash, the bank teller be gettin' mad because I ain't order He went from riches to rags And I really can't be sad, because I told 'em Bitch got an AP 'cause I adore her I jus' bought it to shit on yours I jus' spent three hundred in like three weeks, and next week, I'm on tour You could jus' man up, band up, man up, band up Young nigga, it's your choice You could jus' man up, band up, man up, band up Young nigga, it's your choice Huh, ayy Ayy, ayy, uh You might also like My young niggas run Telegram I'm up off sixty milligrams I jus' fucked but she been a fan No two-hand touch, play kill a man Real deal junkie, but a businessman I sealed the deal with a seal in hand I turnt' her out to Chanel and Marni I cash her out before saying I'm sorry I took a lot but I feel it hardly, shit  You could jus' man up, band up Man up, band up Young nigga, it's just your choice You could jus' man up, band up Man up, band up Ayy, uh My young niggas run Telegram, ayy, ayy My young niggas run Telegram I'm up off sixty milligrams I jus' fucked but she been a fan No two-hand touch, play kill a man Real deal— but a businessman My young niggas run Telegram, huh You could jus' man up, band up You know that EFG That way, not the other way Forever this way Fuck everybody forever ever, it is what it is, ha YupEmbed",0.183,0.699,0.118,-0.992
212,212,LUCKI,,My Heart,BrentRambo,"Ay, I can't just quit cause my heart in this shit (BrentRambo)  I can't just quit cause my heart in this shit Wide body, don't know how to park if its shit Caught me a opp when she listen to me Insecure niggas apart of this shit  I'm still on lean, its a hunnid to sip I can't just quit cause my heart in this shit Can't cut them off cause they stuck in my heart Fuck with the ones, she tinted her car Bought her a purse, Glocks and pints Darker the fanta it looks like its art I try to quit but my heart with the bitch Old body straight I can't push to startYou might also likeEmbed",0.197,0.76,0.042,-0.9594
213,213,LUCKI,,My Type Freestyle,Plu2o Nash,"Can you not, can you whoa Can you, whoa Hoe your not Can you not Hoe your not  Hoe your not my type Put the spider on skates Lake shore on ice I do boysenberry pure, Wu-cream, no sprite One pill, one night, I could change your life Hold my hands and lets stare up at the disco lights Got my mami happy cause she think my mental right I take perky 30's just to get my mental right Who ya is hoe show me what you want from me Off a transformer, feel like I'm in Bumblebee She gon' hoe around knowin' it ain't nothin to me Sayin no to drugs knowin' they gon' come to me, whoa Hoe your not, no your not Hoe your not my type Put the spider on skates Lake shore on ice I do boysenberry pure, Wu-cream, no ice One pill, one night, I could change your life whoa Hoe your not I spent twelve on this, spilt it, guess it wasn't my night Niggas flexin all them seals, know them not your pints Karma really showed up kinda ruined my night I just whoa, whoa, whoa You like the attention I don't think your done with me I don't even need to finesse 'em it's just fun to me You might also like Whoa, hoe your not Hoe your not my type whoa Whoa, aye, aye, whoa, aye Whoa, whoa, aye Hoe your not my, whoa Whoa, whoa, ayeEmbed",0.046,0.884,0.07,0.7375
214,214,LUCKI,,My Way,Cortdot,"Beam me up Scotty, ayy Vroom, aye, vroom I got hoes that loving my way Vroom, I got hoes that- vroom Aye  I got hoes that loving my way She left me to be stuck in my ways Blue thirty I'm stuck in one place, vroom I got hoes that loving my way Thirty thousand I made it just to spend it She knew me it ain’t tinted I ain't in it Never let no dirty hoes in our business Wock flooding the streets Hi-Tech I miss you Blogs looking for beefs they said I dissed you, who Vroom SRT this not no dart She left me to be stuck up with my heart From the west but the low end stuck in my heart I'm a dash boy I was wit ‘em board to depart She left me cause they too close to my heart Never saw one dollar I couldn’t spend It's just me wit' my problems let me in I got hoes that loving my way She left me I'm hurt but I don't blame her Off Percocet cause I'm scared of getting famous I'm back in that action instead of changin' You might also like I got hoes that loving my way I got hoes that loving my way She left me to be stuck in my- uh whoa I got hoes that loving my way whoa Whoa, whoa, whoa Left me to be stuck in my way I got hoes that loving my way Vroom, vroom, vroom, vroomEmbed",0.098,0.745,0.156,0.9663
215,215,LUCKI,FLAWLESS LIKE ME,MY WAY / CODEINE COWBOY,Bhristo & Clayco & Samsson & BrentRambo & Mayyzo," Ayy, ayy, I'm on super-duper, uh Ayy, ayy I'm on super-duper space time, ho can't get a call back Ayy, ayy, ayy  I'm on super-duper space time, ho can't get a call back Why you fakin' like you through with me? Wouldn't leave if there was two of me Fast cars and pretty girls, 'cause what else I'ma do with it? Still gettin' high in a drought, but I ask the drink man, now I ain't losin' it Everything my way, everything my way and she cool with it  Rap about it but do this shit, rap about it and boot the bitch James Bond, AMG, twenty racks gon' get like two of them  she not my bitch, don't like it, she cool with it Thirty dollars for a Crush, I'ma put way more of the deuce in it Mе and her been goin' good, but the bitch so pretty, might ruin it Makе her say, ""I can't be over there,"" like I wanna be there if it's you and them I want less than five percent 'cause I think they could still see jewelry Nigga don't like I talk too much, I know what's up, he cool with me I fuck her, she wanna be AJ Give her high hat, young and a payday Can't teach you because I know He scary, so he gon' go Got rich and turned to Gotti, they'll both hit for me in the lobby Is he on three drugs like probably He a hipster, but he won't— You know, ha Ayy You might also like Ayy, I'm on super-duper space time, ho can't get a call back I'm on super-duper space time, ho can't get a call back Why you fakin' like you through with me? Wouldn't leave if there was two of me Fast cars and pretty girls, 'cause what else I'ma do with it? Still gettin' high in a drought, but I ask the drink man, now I ain't losin' it Everything my way, everything my way and she cool with it  Man, I'm on super-duper space time, ho can't get a call back I'm on, I'm on, I'm on Ayy, ayy Ayy, ayy, I'm on Ho can't get a call back Neptune   (GOONTEX) Ayy, ayy (BrentRambo), ayy, I'm coolin' where I'm loved, drinkin'— (I'm not no lame though, shoutout to Samsson) Ayy, ayy Codeine what I love drinkin', codeine with my thugs We ain't what we was, but it's still different 'cause we blood  Realest junkie you know, pretty and she lie good New York ho a dub, get in Houston, hold her son Ayy, look, ayy You doin' you, I think it's cool though, ayy You doin' you, I think it's cool though, 'specially if you look better Everybody watchin', watchin' every comment Turn into a giant but at home, you keep it quiet Rockstar drugs, I'm on I'm on rockstar drugs, pop star bitches G.I. Joe guns, gotta shoot for every business Dreamer and a lover, I play God when I get bored In the city and I miss you, I might bring you on a tour Rockstar drugs, 'Raq nigga mental American muscle cars, loud and fast like the bitches Ayy, ayy I can't cry over the bitch because my— ayy I can't cry over the bitch because my brother gone Know it's brazy in that mix, just gotta make it home I could see how much I miss you through the styrofoam I'm on, I'm on (GOONTEX) Ayy Ayy, I'm coolin' where I'm— Ayy, ayy, I'm coolin' where I'm loved, drinkin' codeine with my thug We ain't was, but it's still different 'cause we—Embed",0.101,0.728,0.171,0.9918
216,216,LUCKI,,Nascar Dashcar,DJ Eway,"This a, drivin' really, uh, yeah This a NASCAR? you drivin' really fast This a, uh, yo, yo, ayy Yo, yo, ayy Yo, yo, ayy Is this a NASCAR? You drivin' really fast This a, uh, yo, yo, ayy Yo, yo, ayy, ayy  Is this a NASCAR? You drivin' really fast She like bad boys, Diddy with the cash I want clean lean, need it really bad You rock one line, that's gon' be your ass  Think it's fund time, racin' to the cash On my life, these niggas jealous and I love 'em, boy, it's sad Thirty racks for acapellas, add the beat and do the math I got hoes that want me sober and some want me for my cash Drive real slow up in the Rover, but she really scared of cats My homies crack 'cause I balance it with rap Check my stature, I can't be with rats Fear the rapture, I been actin' bad Huh, I'm the one just for sake Say ""I love you"" and it's pure, but I know you all for takes Treat the 30s like a cure, it kick in, I'm really saved She come back, it'll probably kill me But I fucked her friend for safety, uh Ayy, haha, ayy, yo Fuck a foreign, I like muscle like my dad, ayy Get through tourin', I just raced another bag, uh Treat her foreign like a Chevy, I just ashed Hmm, yo, ayy, uh You might also like Is this a NASCAR? You drivin' really fast She like bad boys, Diddy with the cash I want clean lean, need it really bad  Hmm OkayEmbed",0.159,0.628,0.213,0.8955
217,217,LUCKI,,Needed Help,Cash Cobain," (And this beat from Cash not from YouTube)  You lots for them team But we ain't sharing lean Run through 50k, I ain't say cause it was easy Pretty girl, where you stay? Might as well be with me AMG the S, Codeine cowboy in the flesh Caught up like the rest But they look up to me Sin city boy it go left Tryna burn the bridge that's left Treat her like the one, try turn me to a two I don't keep receipts Say that shit, she know it's true Call me while I'm sleep Crybaby girl, I'm stuck on you Slimy boy, how you up on me Ignore my calls whilе you're in the stu' Act funny but you ain't into me Hangin' in my circlе too Miss that ho, I'm raising hell Break a ho like Memphis Sam Bentleys, talking to myself Ghazi say he sending help Niggas tryna bring me down Really  I paid 300 for a line cause they looked like they needed help How you think I'm talking down when I'm the one that needed help Hemi-boy but I got-You might also likeEmbed",0.127,0.681,0.193,0.9393
218,218,LUCKI,,Needed Me,Plu2o Nash & Adio,"Aye, aye (ADIO) (NASH EFFECT) Hoes be cap I need the beat I get...  Hoes be cap I need a beat I get high that's Steve in me I been spendin' money, sinceIi cracked a pint she need to eat Went to far, but we need to meet I miss her like BET I did the bently like a hemi They still love her, I'm bein' me I want to give that hoe a kidney Way before I cease the lean Why this transformer on my dick, I just drove so fast I'm sick Hate comments when she cut me off Lucki captions on her pics I spent the weekend high in Ella, $15,000 well spent All my idols be on my dick All my old hoes want me sick They got me workin' 'cause I been home Niggas ain't care bout what I spent I'm with demons when I'm alone Blood of Jesus wouldn't stick I just took a track to magic She heard Neptune from the entrance Why this transformer on my dick, I just go so fast I'm sick Aye, I just, aye You might also like Hoes be cap I need a beat I get high that's Steve in me I been spendin' money, sinceIi cracked a pint she need to eat Went to far, but we need to meet I miss her like BET I did the bently like a hemi They still love her, I'm bein' me  Hoes be cap I need a beat I get high that's Steve in me Hoes be, aye, aye, aye Went to far, we need to meet I miss her like BET Went to far, we need to - uh I miss her like BETEmbed",0.166,0.708,0.127,-0.9236
219,219,LUCKI,Gemini,Never Commit,CGM Beats & Cxdy,"Ay, ay, ay I cash out, I never committed, i did it for me but its more  yourself I got the paper and turned to a villain, house full of people im still by myself Do what you did imma do what i do : Ayy, Ayy, i got- i got- I got skinem on they way for that Smoke big  but you paid for that Said her name and im lame for that Live so strong, can't take you back Im in the mix and im right in the city Wanted for  and im bringing no   i got strippers i make it a  I got enough why im making the song Straight from the heart, but you taking it wrong : Ayy, ayy, i gotta  myself i told my brother im paying to get em Big bro can't come 'round,  be that way n it stay that way Whole time i was in town, check my pap' it'll say LA She wanna be on my side, i do too just say your prayers All jokes aside im rich, and everything i do outta love And everything i do bout pap' Ion think  sister  drugs  my son but he too grown, gotta move back here cause you know  Everything a lil  like a two-tone I be wonder how i made it through the moshpit I be thinking bout what type of car to get Still got the wrong time on the watch, shit Im in the mix but its  its tune : I cash out but i never committed,  I cash out, I never committed, i did it for me but its more  yourself I got the paper and turned to a villain, house full of people im still by myself Do what you did imma do what i do, ayyYou might also likeEmbed",0.113,0.808,0.079,-0.8653
220,220,LUCKI,Out$ide Activities,Never Pay (Ft. Briggs Casso),Bitoy,"Man this for them taxing ass niggas.... You know we can't never pay Outsiders Clique... What (4x)  Boy I can't never pay Nah I can't never pay You got a ounce of C? I still could never pay I don't care if it's cheap Boy I can never pay Boy I could never pay Nah I can't never pay...  Nah that ain't yours it's mine Get back before I take yo' spine Keep scripts so I can't make them lines Bless up to whoever buy They paid, oh well Why would I? I take and make Better copyright I shake and bake And make the stakes I just to break it off my time We don't want problems But all you stains be algebra They say we end it all Out$iders the Mayan Calendar So boy just give it all like Christmas season Check that calendar Or that spice and a fire different seasons Up in yo' pan lil boy You might also like Nah I could never Nah, boy I could never pay Nah I could never Nah, boy I could never pay Yeah you's a fucking... Yeah yeah, you's a fucking stain You's a fucking stain Boy, you's a fucking stain...  We can't never pay Hit a stain then seperate Hit a steamer, car taker Partaker, Darth Vader Masked up, ask us Free money can't pass up See yo' prices NASA Turn you into Casper I been on that paper chase Probably work with Michael Scott Yes I shop with trappers too Only if yo' prices drop Boy my heartbeat icy hot Team so ruthless, that green star Flipping Ninja Turtles Go mutant1Embed",0.144,0.772,0.084,0.1479
221,221,LUCKI,,New Drank,​flansie,"(GOONTEX) Ayy, ayy, pretty ass ho can't Ayy, ayy, ayy  Pretty ass ho can't be herself so that's why she never get all of me I don't post drank when I do that shit, niggas know way better than callin' me I was on Xans' and you knew that shit and you still wanna cry, that's flaw to me  Need nobody, that's obviously, fan nigga turned to an opp' wit' me Somebody plan on stoppin' me, let pops tell it, they be followin' me I just be hopin' that God wit' me, can't trust that ho, but she raw to me She don't like gettin' in the car wit' me 'cause she gotta wake me up in the driver seat Prolly got too much pride wit' mе but I made that shit how it had to be Mama say too much cash wit' me, shе don't know all the worst ones side wit' me Shit too easy, it had to be, I ran it up, made niggas mad at me Shit too easy to get too greasy and make everybody wanna side wit' me Said she need me and I need the one that's destined to make me sad again Gotta live fast 'cause it's happenin', new drank made me rap again (Gotta live fast 'cause it's happenin', new drank made me, ayy) (No bap, ayy, ayy, ayy, ayy)  Pretty ass ho can't be herself so that's why she never get all of me I don't post drank when I do that shit, niggas know way better than callin' me I was on Xans' and you knew that shit and you still wanna cry, that's flaw to me You might also like Haha Ayy, I need nobody, that's obviously3Embed",0.216,0.692,0.091,-0.9933
222,222,LUCKI,Freewave,Newer Me,Michael Akhari,"(I still really love you, love is stronger) Hahaha The way you love (I still love, there may even) That's what it sound like she say, ""I wave without you"" (Love is stronger) I don't really know the name, I kinda like this song, but I know I zone with it (I still really really love you)  Ayy, girl I do the dash, I'm maneuvering, ayy Wavy frames, I can't see you, I'm the newer me, ayy (Love is stronger) Your friend like me, watch her entertain my newer me, ayy If your fans like you for my image, you a tool to me, ayy (I still love, there may even) Off some muddy, I'm with Sawbuck, He on skrrt-skrrt Supreme shawty, I am looking like a look book (Love is stronger) Do the dash, got 'em stashed, know how crooks look Don't care who you are, no passes, boy, your shit took (I still really really love you) Man, look, now I'm a newer me, ayy Finesse the nigga, he on joe line talking 'bout suing me (Love is stronger) New phone, who this? Another newer me This bitch talking 'bout call my phone, what you gone do for me Ayy (Love, there may even) Ain't know I had the semi like the newer me, ayy Geeking bitch, I'm in her face, she still pursuing me (Love is stronger) Three phones, one off, give out that number, ayy I can't talk, I'm too busy, this my trap number, ayy (I still really really love you) I-I think I missed my flight being a newer me Another mood swing just when she thinks she's used to me, ayy (Love is stronger) Then I switch up with a newer me, ayy Then I hit her with a newer me, ayy, ayy (I still love, there may even) Still finding newer me's, ayy, ayy Newer me, inner-me's, ayy, ayy (Love is stronger) Still finding newer me's, ayy Alright, let me hear that (I still really really love you)You might also like5Embed",0.071,0.586,0.343,0.9991
223,223,LUCKI,Watch My Back,New to Me,Lil Voe,"Yo, yo, yo, with you, ayy Lie to me, lie to me, lie to me, lie to me (You know it's Lil Voe on the beat) I won't listen, I won't listen Woah, ayy, woah, ayy Woah, woah, with you Woah, ayy, woah, ayy Woah, ayy, woah, ayy Woah, ayy, woah, ayy I won't listen, I won't listen Woah, woah, I won't listen Lie to me, lie to me Woah, woah, I won't listen, I won't listen Lie to me, lie to me Woah, woah, lie to me  Ayy, woah-woah, ayy Lie for me, ayy, lie for me, ayy Lie for me, ayy, ayy, woah, woah Woah, baby, lie for me, ayy, lie for me, ayy Kill for me, self-destruct for me, ayy Lie for me, ayy, lie for me, ayy They glued to me, it's new to me, ayy Smooth talker, ayy, moon walker, ayy Who plottin'? Ayy, who with me? Ayy It's still shockin', you new to me, ayy Ho, I'm chosen, I'm high and focused, ayy See me zoom by, ayy, like I stole it, ayy You foolin' me, ayy, ho, wait 'til I'm sober, ayy I think Xannies raised me, why would I choose you over, ayy I know trouble raised me, I can't choose you over, ayy I can't put a face to her, I just know I loved her, ayy Ho, my heart is racing, I got into rollin', ayy We get high and chase sin, don't make me a loner, ayy It's cool with me, you new to me, ayy We could die a thousand times if you with me, ayy Purple drool, be a junkie fool with me Don't think they need me, I'ma be a cruel king Lie to me, ayy, cry to me, ayy I won't listen, ayy, she won't miss me I'm a test, you gon' wish you paid attention, ayy They impress me and I'm a little different, ayy I mix Tech, my lil' homie got me sippin', ayy I'm with them, me and them, gotta be kiddin', ayy Gotta be kiddin', ayy, it's new to me New to me, ayy, it's new to me New to me, it's new to me, ayy Super pink, ayy, it's new to me Woah, ayy, ayy, it's new to meYou might also likeEmbed",0.063,0.875,0.062,-0.5414
224,224,LUCKI,​s*x m*ney dr*gs,New York,​flansie & Skimayne,"(GOONTEX) Ayy, ayy, ayy How I'm high on drugs in a S580, I’m still worried 'bout my—, huh Okay, okay, ayy Ayy, don't respond to no calls, don’t have withdrawals, I buy all the lean I can get Ain't givin' my all to a ho with flaws, I can't pop Xans', I'll forget I spent it all, well a nigga want a pint, I gotta make that shit right back  Not one ho say that's cap, niggas posted all that money to they name on an app Ain't nothin’ I want out of Saks, I’m really just high and I came with a brat Too fast for losin' the grip, I’m doggin' the 'Hawk but scared of the 'Cat Fuck Tris, I’ma put it on a hat pullin', shit we did, we was broke, I'll never go back Can't love too hard from afar but the shit still there, you just gotta know that Man, whatever, ayy Ayy, my mama been callin' ""I love you,"" I'm lookin' for mud I'm scorin' lean in a scrimmage, he sip for a image, I never would give him a song I'm on my way out the world, can't turn to a villain, 'cause I'm thе one showin' the love I ain't rеally mean it, I guess it's up I got demons and few I trust Goin' top speed in a big wide truck Jokes on me, R.I.P. my cup Ayy, no bap, ayy, ayy  Ayy, how I'm high on drugs in a S580, I'm still worried 'bout my—, hm Ayy, ayy How I'm high on drugs in a S580, I'm still worried 'bout my— Don't respond to no calls, don't got withdrawals, I buy all the lean I can get Ain't givin' my all to a ho with flaws, I can't pop Xans', I'll forget I spent that all, well a nigga want a pint, I gotta make that shit right back You might also like Hm, ayy Ayy, ayy, ayy1Embed",0.178,0.72,0.102,-0.9868
225,225,LUCKI,,Next Year (222),Marcusbasquiat,"This a High Quality Film Right? Hm, yuh, ay, ay Niggas suffer better, but for next year -? Niggas suffer better, oh, ay, oh, yuh, yuh, ay, ay  Niggas suffer better, but for next year -? I don't mind my calendar Just hoping you forget Get a only, got a one way cause its safe here Why we run away if you still hoping they notice  Pick a date, real life it can wait No license, very fast interstate I'm not into falling for anything Different A&R, same dinner date Very different odds, but the picture paint Meet yo favorite artist, you feel the hate Treat me like a artist, my feelings fake Racing different cars down the interstateYou might also likeEmbed",0.211,0.583,0.207,-0.1615
226,226,LUCKI,Alternative Trap,Nicky Wilson,Hippie Dream,"Ay shout out my niggas The Legion I'm Ni- Nah, uh They ain't touchin' my squad on Nicky Wil- Nah I put that shit up on, Nicky Put that on, put that on So  Green pockets, green pockets I just wanted that forever like I bust a green pen I gotta have it, gotta have it After name I'm a savage, I feel like, Macho Man I gotta get it, gotta get into it ASAP I feel like Raider Klan I'll take your cheese, it ain't personal, sorry nigga I'm just not your man Me and my niggas movin work like our office changed So donate what you got, like office change You couldn't hit from 30 plus, you kickin out of range I done made more clean playing in the rain All our work straight fire, so it's Kane All our work straight fire, so it's Kane  I had to stain Clorox If Billy Mays was alive I'm pretty sure that he would advertise me Double knot, velcro Overtime, don't matter, I'm sure you niggas could never tie me I'm like a 50 yard in a snow game Been missing the whole game, you shouldn't try me Niggas getting the fast and furious and I transform 'em Now they all looking so Tyrese Put that on, Nicky You might also like They ain't touchin my squad, on Nicky Wilson Outsiders on top, on Nicky Wilson  They like niggas rappin fast so my shit behind And I'm like, how they rapping fast and they ain't tired These quiet clown ass niggas, all these rappers mime I'm like Jay with Roc-A-Fella, all these rappers mine Keep steppin til I blow, I'm the rapping mine Now I'm hopping it like you out of yo rabbit mind? Now I'm hopping it like you outta yo, Now I'm hopping it like  Never been stained, no apron I change the plays, I'm Peyton Can't take it back, no eraser I keep it simple They get delayed, poor reception They get no cake, no reception I'm Revis, get no receptions I'm just in too Deep like a pass to Calvin Johnson, better double team Moving faster than supersonics, I got that thunder green Feeling all Onyx, we hit a stain on a pound And now we round selling O.P.P On Nicky Wilson I could, I could, I could merch that shit, on Nicky Wilson I could merch that shit, on Nicky On, On Nicky I could, I, I could merch that shit, on Nicky, Wilson Shout, shout out The Legion, Out$iders Clique3Embed",0.128,0.714,0.158,0.7403
227,227,LUCKI,Almost There,Nigo,Plu2o Nash,"Ooh, ayy, hop in that bitch, go ape I put a bougie bad bitch in the high-speed, uh, Lucki, I'm single, you're straight (Nash effect) Why you in the 'Raq? How you deal with the hate? Lean over you, baby girl, no debate Took her to Saks restaurant for a date Basic ho think I got taste  I ain't worried 'bout a nigga heat in my face, twin, wish a nigga get in my way Fuck a bitch, only codeine I crave, she wish her pussy had codeine taste Hit fashion week 'cause I want GG, Miss Tory 'cause she never wanted fame He don't like when his bitch play my music, next song, I'ma say her name My aunt say the doc' suspect she abusing, told her ass, ""Cough"" Rather be a lover boy than a broke-ass, too cool, nigga, and my hoes flawless Told me to come to her club, she mad I didn't, still fucked when she got off How you getting money and stay yourself? It's simple, my pops was a boss Don't internet beef 'cause I got white fans, I'm popular, bro, there ain't no calling 'em off My niggas my niggas, I'm balling for y'all, sipping drank raw while I'm ballin' for ball Brandon was the first nigga I knew got killed, playing Madden 08 when I got that call But why did it really hurt me? 'Cause I loved Tia, her little tomboy ass at heart Sixth grade me met DJ Deshauna, screaming ""Rock boy"", rock girls in the party Antonio, bro, you hurt my feelings, praying your little brother in jail getting solids If we was kids and I knew you was leaving, wouldn't ever cry that you was ball-hogging Granny, I'm mad at God you gone, still a young pretty thing, told me he got you, ayy Ayy, hop in that bitch, go ape He sick and bossed up, his ho, I'ma trick, that's why we fuck on my cape How you caught a backend without a front? Got both of mines even though I'm late Caught us in the Bent', they all like, ""Where you been?"" I guess both MIAs You might also like Uh, uh, uh, hop in that bitch, go ape I put a bougie bad bitch in the high-speed, uh, Lucki, I'm single, you're straight (Nash effect) Why you in the 'Raq? How you deal with the hate? Lean over you, baby girl, no debate Took her to Saks restaurant for a date Basic ho think I got taste, uh  Uh, hop in that bitch, go ape, uh Vroom Hop in that bitch, go ape Two hundred plus on this bitch Uh, hop in that bitch, go ape She don't really like 'Cats and shit, she like Ranges, so, look, she don't really know the SVR just like the 'Cat, so I'm doing the same thing Hmm Hop in that bitch, go ape Ayy, ooh, uh, hop in that bitch, go apeEmbed",0.251,0.662,0.088,-0.9986
228,228,LUCKI,​s*x m*ney dr*gs,No Bap,Bhristo,"(Bhristo, talk to 'em, slime) Ayy, ayy So geeked up, you'd think it's cap  So geeked up, you'd think it's cap She bossed up, but I put her on the map 'Nough in the Sprite and it taste like Act' Real deal junkie and I wish it was an act No more drank left 'cause I'm in the bity I ain't headline, but I still got fifty  Left her for good, but she happy I came Snow's gonna fall, so I'm thinkin' 'bout a Range Few people gone, it'll never be the same Money on your top and it's ties to the game I popped pills and I ran out of tears Hope you know loyal don't go by years Hope you know you can't pay bills by faith Sex, money, drugs, can't feel my face I'm noddin' off, tryna fill my safe Ridin' in the Track', every foreign wanna race I'ma just pay, we can skip the whole date Four in the Crush, but it should've been an eight Don't means shit if it ain't 'bout pape' Just made the clear, but I shouldn't have to say You might also like Ayy, huh, ayy So geeked up, you'd think it's cap Ayy  So geeked up, you'd think it's cap She bossed up, but I put her on the map 'Nough in the Sprite and it taste like Act' Real deal junkie and I wish it was a— Uh, no more drank left 'cause I'm in the bity I ain't headline, but I still got a— Ayy, ayy, so geeked up, you'd think it's cap Ayy, so geeked up, you'd think it's cap Yeah, so geeked up, you'd think it's cap She bossed up, but I put her on the map 'Nough in the Sprite and it taste like Act' Uh, no more drank left 'cause I'm in the bity Ain't headline, but I still got fifty  Oh, really?Embed",0.036,0.785,0.179,0.9945
229,229,LUCKI,,Nod Off,Marcusbasquiat,"This a High Quality Film Right? Yuh, ay  I'ma nod off baby who are you? I got blessings, I got demons with me too Told that ho if she really me then she would do it, ay oh I got hunnids and big bro he got em too Hit my plug the old one spin and say the blues, ay woah All these perkies are euphoric, say you blue, ay oh I don't throw up on them 10s, say the blue  Its me and Sawbuck, them back ends Beamer coups I tell that ho to bring my friends with yo troop, ay I'm always with them how I feel so alone, ay I take New York because it remind me of home, ay I never needed any hand, hold my own I'm in this function how I feel so alone, ay And when them perkies nigga give yo dog a bone I put my heart in the cement, set in stone Tell him hold em, and my friends free the goats, ay Ay you a lil dummy you on camera do the most, ay Hundred dollar cups, we might spill, we don't toast I'm Hitech poppy, ain't no pics i'm a ghost You hit a party, leave yo fist at the door Bro say keep coming, keep yo hands at they throat Say fuck them niggas you don't owe a nigga nothing He dash money treat his sister like my mother I took a L because I care them like my mother I tell my brother I was stackin up this summer Now here we go, here it is, what I do with it I kinda fuck with them acorns I want two of them Them niggas bummy, niggas snake, want nothin' to do with them I'ma still save money, rob a jiht like I went to school with him Big brother Paris, molly baby, niggas spooked to him Niggas mad about Adam like they never saw the fool in him I'ma nod off baby who are you? I take 15s, I pop 30s and get coup Them niggas made at, baby what is new I'ma nod off baby who are you? I want cash money, baby who are you? Niggas fake, and niggas fake, and niggas fo I'ma nod off baby who are you? Who are you, oh, ohYou might also likeEmbed",0.126,0.77,0.104,-0.8506
230,230,LUCKI,,No ID,,"Ooh, I really want all Wock She already heard 'bout me, she's already pourin' out pops Cookie store no ID, Cullinan truck, made me feel like a pops Told her ""Tune, notice me"", niggas fake traders like Forex me How you get money no tour LC 'Cause that bitch wait for my drops Yellow brick road my Dorothy Trackhawk, red gut, foreign seats Instagram live, fuck Facetime She be in the comments like ""Notice me"" 707, won't waste time, I'ma bet on all of my horses Vroom, vroom Niggas really out here finished, I keep sippin' my VVS Mex say he can really see me in it She say can't pick her up ""it ain't tinted"" 30 mgs, keep slurin' my sentence She wanna do the whole tour with me New wave pay for our lawyer fees  Vroom, ay I really want all Wock Ay I really want all Wock Yeah, Tris is ? But I really want that Wock She already heard 'bout me, she's already pourin' out pops I really want all Wock Ay, we really miss the red, but Ay, I really want all Wock Ay, I really want all Wock Vroom TuneskiYou might also likeEmbed",0.076,0.819,0.105,0.2201
